,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
589,1752713860468068428,Fri Aug 30 13:28:15 +0000 2024,0,@tubirfess Yoi bener juga ngasih perhatian ke makanan yg belum tentu halal aja. Udah banyak kok makanan yg halal tanpa perlu sertifikasi. Lebih efisien gitu.,1829511450626601271,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1829511450626601271,2755491749,
590,1828644850889375759,Wed Aug 28 04:04:41 +0000 2024,0,Label Halal MUI Ingin mengurus perizinan halal untuk keperluan usaha anda? PT. Konsultan Legal Indo siap membantu anda untuk mengurus Perizinan Sertifikasi Halal seperti produk makanan minuman kosmetik dan barang gunaan lai.. Selengkapnya di https://t.co/cyHKgFdHnl,1828644850889375759,,,in,,0,0,0,https://x.com/undefined/status/1828644850889375759,1815295952800079872,
591,1828644801367130604,Wed Aug 28 04:04:29 +0000 2024,0,Daftar Halal MUI Online Ingin mengurus perizinan halal untuk keperluan usaha anda? PT. Konsultan Legal Indo siap membantu anda untuk mengurus Perizinan Sertifikasi Halal seperti produk makanan minuman kosmetik dan barang gu.. Selengkapnya di https://t.co/cyHKgFdHnl,1828644801367130604,,,in,,0,0,0,https://x.com/undefined/status/1828644801367130604,1815295952800079872,
592,1828462789628961267,Tue Aug 27 16:01:14 +0000 2024,0,Inovatif! Cara Cerdas Meningkatkan Nilai Jual Produk Makanan UMKM dengan Sertifikasi Halal dan Desain Kemasan Menarik https://t.co/5NH12gtw6O,1828462789628961267,,,in,,0,0,0,https://x.com/undefined/status/1828462789628961267,745130004955029505,
593,1828351275731407114,Tue Aug 27 08:38:10 +0000 2024,0,Dalam pertemuan ini keduanya membahas terkait ketahanan pangan akreditasi makanan (ekspor impor) sertifikasi halal dan perdagangan produk makanan khususnya peluang bisnis bagi pelaku usaha atau peternak dari Indonesia. https://t.co/SV2rBQrksd,1828351286238204039,https://pbs.twimg.com/media/GV-bzTcaoAIp_eB.jpg,bkpm,in,,0,1,0,https://x.com/undefined/status/1828351286238204039,106035510,
594,1828079911040700918,Mon Aug 26 14:39:49 +0000 2024,0,hmm seems like my department bakal kena tegur besok krn larangan tidak boleh bawa makanan dari luar itu hubungannya sama sertifikasi halal yg mana itu selalu jd perhatian besar setiap audit all employees hrs dapet training sertifikasi halal https://t.co/TD2tYI2T6m,1828079911040700918,https://pbs.twimg.com/media/GV6k_BUaQAAXlbK.jpg,,in,,0,1,0,https://x.com/undefined/status/1828079911040700918,880317172987211776,
595,1752713860468068428,Sun Aug 25 21:12:15 +0000 2024,0,@tubirfess Bener banget nih kebanyakan makanan di Indonesia kan emang halal. Sertifikasi halal kadang cuma buat cari duit aja.,1827816281887928450,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1827816281887928450,2923964673,
596,1827062128739807537,Fri Aug 23 19:15:31 +0000 2024,0,Ribuan Pelaku UMKM di Kabupaten Purwakarta Raih Sertifikasi Halal https://t.co/DL1WcD3Qi9,1827062128739807537,,,in,,0,0,0,https://x.com/undefined/status/1827062128739807537,1112363743243952130,
597,1826871241774371165,Fri Aug 23 06:37:00 +0000 2024,1,Ribuan Produsen Makanan dan Minuman UMKM Purwakarta Sudah Dilengkapi Sertifikasi Halal https://t.co/ERNxgLMJhr https://t.co/1PuZ8TA03R,1826871241774371165,https://pbs.twimg.com/media/GVpZtppbgAQbCEb.jpg,,in,,0,0,0,https://x.com/undefined/status/1826871241774371165,2835486847,
598,1752713860468068428,Fri Aug 23 02:24:08 +0000 2024,0,@tubirfess Setuju banget sebenernya udah jelas mayoritas makanan di Indonesia itu halal. Sertifikasi halal kadang cuma buat cari duit aja.,1826807607233040756,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1826807607233040756,3830993834,
