,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
412,1991333509227757615,Thu Nov 20 06:07:53 +0000 2025,38,@GNFI Indonesia negara muslim yg katanya terbesar tp msh sibuk sertifikasi makanan halal. Seharusnya yg disertifikasi adalah makanan non-halal kok yg muslim yg jumlahnya lbh byk malah sulit mau makan,1991388005635092821,,GNFI,in,,0,3,6,https://x.com/undefined/status/1991388005635092821,61746471,
413,1991333509227757615,Thu Nov 20 06:04:55 +0000 2025,0,@tdkpakaigula @GNFI Btw makanan halal itu bukan harus melalui uji sertifikasi kan. Siapa yang bayar biayanya?,1991387259791372542,,tdkpakaigula,in,,0,0,0,https://x.com/undefined/status/1991387259791372542,152096949,
414,1991363516008431630,Thu Nov 20 06:00:10 +0000 2025,0,@halalindonesia_ Semoga di provinsi lain akan lebih banyak lagi penggiat UMKM untuk mengurus sertifikasi HALAL untuk menambah pendapatan. Semakin banyak provinsi yang memiliki sertifikat HALAL semakin tenang para wisatawan berkeliling di Indonesia dan berbelanja karena ter jamina produknya HALAL,1991386063554900093,,halalindonesia_,in,,0,0,0,https://x.com/undefined/status/1991386063554900093,3197788399,
415,1991377464409616575,Thu Nov 20 05:26:00 +0000 2025,3,Sertifikasi halal membantu banget buat gw. Tapi kenapa makin kesini penerapannya malah seakan Indonesia negara Islam yang menerapkan hukum syariat?,1991377464409616575,,,in,,0,1,0,https://x.com/undefined/status/1991377464409616575,1069189011963400197,
416,1991333509227757615,Thu Nov 20 05:09:44 +0000 2025,0,@GNFI Kayak gini good news? Mending yang non halal ajah yg sertifikasi gak sih? Akan lebih sedikit. Orang kebanyakan di kita orang muslim.,1991373370630500829,,GNFI,in,,0,0,0,https://x.com/undefined/status/1991373370630500829,1188156602,
417,1991333509227757615,Thu Nov 20 04:18:31 +0000 2025,122,@GNFI minta setoran berbungkus sertifikasi halal ,1991360482884874458,,GNFI,in,,0,1,13,https://x.com/undefined/status/1991360482884874458,1782182131181252608,
418,1991355629995512052,Thu Nov 20 03:59:14 +0000 2025,0,Kemenlu RI membuka peluang impor daging halal dari Mongolia untuk memenuhi kebutuhan dalam negeri. Mongolia menilai Indonesia sebagai pasar potensial dan meminta dukungan sertifikasi halal. Forum bisnis di Ulan Bator ini digelar menjelang 70 tahun hubungan diplomatik. https://t.co/2csBxhbVoN,1991355629995512052,https://pbs.twimg.com/media/G6K3Y2kacAAWAhc.jpg,,in,,0,1,0,https://x.com/undefined/status/1991355629995512052,1814244850084233216,
419,1991354903021899995,Thu Nov 20 03:56:21 +0000 2025,0,Permen Mint Bebas Gula Rasa Buah Mengandung Vit C dan Sea Salt 0% Sugar Free 38gr Dengan Sertifikasi Halal Badan POM Anggur Bunga Candy Lemon Manis Peach Leci Asam Snacks Food https://t.co/WsRhrLxMel,1991354903021899995,,,in,,0,0,0,https://x.com/undefined/status/1991354903021899995,1824951574852251648,
420,1991333509227757615,Thu Nov 20 02:32:03 +0000 2025,8,Aturan ini diberlakukan untuk memastikan tertib halal dan memperkuat ekosistem bisnis yang sehat transparan dan kompetitif. Sertifikasi halal dianggap bukan hanya kewajiban hukum tetapi juga strategi pengembangan usaha untuk memperluas pasar serta meningkatkan kepercayaan,1991333690929295701,,GNFI,in,,0,2,2,https://x.com/undefined/status/1991333690929295701,39677695,
421,1991129357029400661,Wed Nov 19 14:14:23 +0000 2025,0,@baseconvo banyak nder apalagi yg berhubungan sama umkm di desa bisa pelatihan untuk umkm ajarin cara masarin produk lewat social media dan market place dibantu buat kemasan sertifikasi halal banyak kok,1991148051159793727,,baseconvo,in,,0,0,0,https://x.com/undefined/status/1991148051159793727,988428904183427072,
422,1991087912436244870,Wed Nov 19 12:47:04 +0000 2025,0,@godrigc Sertifikasi halal,1991126074311270743,,godrigc,in,,0,1,0,https://x.com/undefined/status/1991126074311270743,1967608905212841984,
423,1991120977955295588,Wed Nov 19 12:26:49 +0000 2025,0,️ BREAKING: Perumda Pasar Tangerang gandeng MUI wajibkan sertifikasi halal untuk semua pedagang daging di Pasar Anyar! Kebijakan baru ini jadi syarat wajib bagi pemasok daging. #SertifikasiHalal #PasarAnyar #Tangerang https://t.co/2lJ5mGWSZo,1991120977955295588,,,in,,0,1,0,https://x.com/undefined/status/1991120977955295588,2911375412,
424,1991105495864885516,Wed Nov 19 11:25:17 +0000 2025,0,Rabu - 19 November 2025 Petugas Pengawas Jaminan Produk Halal (PJPH) Kantor Kemenag Kab. Sumenep bersama penyuluh agama Islam bidang sertifikasi halal melakukan kunjungan lapangan ke Dapur MBG Satuan Pelayanan Pemenuhan Gizi (SPPG) di Desa Ellak Daya Kec. Lenteng. https://t.co/t5IA1KssZn,1991105495864885516,https://pbs.twimg.com/media/G6HT5Rwa4AAUXyp.jpg,,in,,0,0,0,https://x.com/undefined/status/1991105495864885516,1896851939612389376,
425,1991082032798048527,Wed Nov 19 09:52:03 +0000 2025,0,Fasilitasi Sertifikasi Halal MES dan @PTPNM_Official Genjot Daya Saing UMKM Halal Bali https://t.co/a1am9PFiMk,1991082032798048527,,,in,,0,0,0,https://x.com/undefined/status/1991082032798048527,281398853,
426,1991003445986545691,Wed Nov 19 04:39:47 +0000 2025,0,Direktur sertifikasi halal menghibur banget,1991003445986545691,,,in,,0,0,0,https://x.com/undefined/status/1991003445986545691,157863367,
427,1990907787614790023,Wed Nov 19 03:22:38 +0000 2025,0,@halalindonesia_ Mantap nih min ada acara sosialisanya supaya kita semua tahu bagaimana proses untuk mendapatkan sertifikasi halal pada produk,1990984030540669264,,halalindonesia_,in,,0,0,0,https://x.com/undefined/status/1990984030540669264,1321816076515119106,
428,1990932267250917740,Tue Nov 18 23:56:56 +0000 2025,0,Yaallah ini yg gue pelajarin selama kuliah s1 s2 6 taun sampe muntah2. W ank tekpang (teknologi pangan) dan ilpang (ilmu pangan) yg ambil kelas toksikologi jg Unrelated: sempet punya sertifikasi auditor halal jg tp krn w sambil coolyah s2 jg jdnya ga kepake dan expired lol,1990932267250917740,,,in,,0,0,0,https://x.com/undefined/status/1990932267250917740,1107947013411213312,
429,1990899293654258013,Tue Nov 18 21:45:55 +0000 2025,0,Kegiatan ini dilaksanakan di Bogor Surabaya Semarang Bandung Yogyakarta (dua lokasi) Jember Purwokerto Magelang Malang dan Banten. https://t.co/1eAavwKCfR,1990899293654258013,,,in,,0,0,0,https://x.com/undefined/status/1990899293654258013,1487858983,
430,1990705439101915421,Tue Nov 18 10:26:57 +0000 2025,0,@txtdrkuliner Di Indonesia Marugame Udon telah mendapatkan sertifikasi halal MUI sejak tahun 2015 memberikan rasa aman bagi konsumen Muslim. Terima kasih @txtdrkuliner,1990728428094468102,,lonetea27874,in,,0,0,0,https://x.com/undefined/status/1990728428094468102,1914310781195444224,
