"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1997293768421359824","Sat Dec 06 13:15:16 +0000 2025","0","Apakah Madame Gie Sweet Lip Mask 01 Sudah BPOM dan Halal? https://t.co/6GlGr3UzWg","1997293768421359824","","","in","","0","0","0","https://x.com/undefined/status/1997293768421359824","1641550532572778496",
"1997292493336084813","Sat Dec 06 13:10:12 +0000 2025","0","Apakah Kojie San Skin Lightening Soap With Hydromoist Sudah BPOM dan Halal? https://t.co/UqVeyhITAr","1997292493336084813","","","in","","0","0","0","https://x.com/undefined/status/1997292493336084813","1641550532572778496",
"1997291322684907643","Sat Dec 06 13:05:33 +0000 2025","0","Apakah Hanasui Power BrightExpert Serum Sudah BPOM dan Halal? https://t.co/NpRaJUMocl","1997291322684907643","","","in","","0","0","0","https://x.com/undefined/status/1997291322684907643","1641550532572778496",
"1997289984982950163","Sat Dec 06 13:00:14 +0000 2025","0","Apakah Wardah Perfect Bright Creamy Foam Bright + Smooth Glow Sudah BPOM dan Halal? https://t.co/UHhyhhKtYg","1997289984982950163","","","in","","0","0","0","https://x.com/undefined/status/1997289984982950163","1641550532572778496",
"1997288605308641493","Sat Dec 06 12:54:45 +0000 2025","0","Apakah Nuface Nu Glow Acne Prone Care Facial Wash Gel Sudah BPOM dan Halal? https://t.co/cqEk2HID67","1997288605308641493","","","in","","0","0","0","https://x.com/undefined/status/1997288605308641493","1641550532572778496",
"1997287616748929193","Sat Dec 06 12:50:50 +0000 2025","0","Apakah Wardah Renew You Facial Wash Sudah BPOM dan Halal? https://t.co/qpoYhd8eXR","1997287616748929193","","","in","","0","0","0","https://x.com/undefined/status/1997287616748929193","1641550532572778496",
"1997286201422946412","Sat Dec 06 12:45:12 +0000 2025","0","Apakah Grade a Body Lotion Night Whitening Sudah BPOM dan Halal? https://t.co/Y6cq02qtDg","1997286201422946412","","","in","","0","0","0","https://x.com/undefined/status/1997286201422946412","1641550532572778496",
"1997284921367503226","Sat Dec 06 12:40:07 +0000 2025","0","Apakah Dabe Beaute Bright Peel With Royal Jelly Sudah BPOM dan Halal? https://t.co/g0ssZg4xzu","1997284921367503226","","","in","","0","0","0","https://x.com/undefined/status/1997284921367503226","1641550532572778496",
"1997283447405232157","Sat Dec 06 12:34:16 +0000 2025","0","Apakah Pigeon Teens Facial Foam Acne Care Sudah BPOM dan Halal? https://t.co/pNxfJ0WVgT","1997283447405232157","","","in","","0","0","0","https://x.com/undefined/status/1997283447405232157","1641550532572778496",
"1997281233047580725","Sat Dec 06 12:25:28 +0000 2025","0","Apakah Pucelle Eau De Luxe Cologne Lucent Sudah BPOM dan Halal? https://t.co/bPsRlHUZ3m","1997281233047580725","","","in","","0","0","0","https://x.com/undefined/status/1997281233047580725","1641550532572778496",
"1997280095002907083","Sat Dec 06 12:20:56 +0000 2025","0","Apakah Dirglo Hand Body With Colagen Sudah BPOM dan Halal? https://t.co/T3R3ydCO70","1997280095002907083","","","in","","0","0","0","https://x.com/undefined/status/1997280095002907083","1641550532572778496",
"1997256969464520753","Sat Dec 06 10:49:03 +0000 2025","0","Coba lihat produk ini! https://t.co/26QKP0Y5P5","1997256969464520753","","","in","","0","0","0","https://x.com/undefined/status/1997256969464520753","65265841",
"1997233525825864031","Sat Dec 06 09:15:54 +0000 2025","0","Apakah Dewee Protect Day Cream Sudah BPOM dan Halal? https://t.co/tCnYqGcr8X","1997233525825864031","","","in","","0","0","0","https://x.com/undefined/status/1997233525825864031","1641550532572778496",
"1997230910266294727","Sat Dec 06 09:05:30 +0000 2025","0","Apakah Maybelline Super Stay Vinyl Ink 130 Extra Sudah BPOM dan Halal? https://t.co/0ijZRDEhj7","1997230910266294727","","","in","","0","0","0","https://x.com/undefined/status/1997230910266294727","1641550532572778496",
"1997229726864388291","Sat Dec 06 09:00:48 +0000 2025","0","Apakah Premiere Beaute Luminous White Glow Brightening Facial Wash Sudah BPOM dan Halal? https://t.co/52yCBzulRk","1997229726864388291","","","in","","0","0","0","https://x.com/undefined/status/1997229726864388291","1641550532572778496",
"1997228335961973243","Sat Dec 06 08:55:16 +0000 2025","0","Apakah White Story Brightening Face Serum Sudah BPOM dan Halal? https://t.co/Se3n8Rcdhh","1997228335961973243","","","in","","0","0","0","https://x.com/undefined/status/1997228335961973243","1641550532572778496",
"1997227198105944564","Sat Dec 06 08:50:45 +0000 2025","0","Apakah Makarizo Advisor Hair Repair Anti-hair Fall Defense Hair &amp; Scalp Tonic Sudah BPOM dan Halal? https://t.co/8SU6oBj0sM","1997227198105944564","","","in","","0","0","0","https://x.com/undefined/status/1997227198105944564","1641550532572778496",
"1997224430876217596","Sat Dec 06 08:39:45 +0000 2025","0","Apakah Glow &amp; Lovely Krim Pencerah Harian Multi Vitamin Sudah BPOM dan Halal? https://t.co/qcAyZmwdST","1997224430876217596","","","in","","0","0","0","https://x.com/undefined/status/1997224430876217596","1641550532572778496",
"1997223353137168655","Sat Dec 06 08:35:28 +0000 2025","0","Apakah Grya Glow Up Body Serum Sudah BPOM dan Halal? https://t.co/SKVuIR68Ky","1997223353137168655","","","in","","0","0","0","https://x.com/undefined/status/1997223353137168655","1641550532572778496",
"1997222094170734645","Sat Dec 06 08:30:28 +0000 2025","0","Apakah Avoskin Your Skin Bae Salicylic Acid 2% + Zinc Sudah BPOM dan Halal? https://t.co/bPmJ83TV33","1997222094170734645","","","in","","0","0","0","https://x.com/undefined/status/1997222094170734645","1641550532572778496",
"1997221048010551498","Sat Dec 06 08:26:45 +0000 2025","0",". Di Skinsol Bionature Asia semua proses ini bisa kamu mulai dari nol sampai produk siap jual. Yuk konsultasi ide produk kamu sekarang! Skinsol Bionature Asia Pabrik Herbal Terbaik dan Terbesar BPOM Halal #skinsolutiongroup #skinsolgroup #maklonherbalcpotb #maklonefisien","1997221159071633910","","ssbionatureasia","in","","0","0","0","https://x.com/undefined/status/1997221159071633910","1412991849803882499",
"1997220807639290303","Sat Dec 06 08:25:21 +0000 2025","0","Apakah Garnier Men Oil Control 3in1 Charcoal Sudah BPOM dan Halal? https://t.co/9Uf7MSHIqG","1997220807639290303","","","in","","0","0","0","https://x.com/undefined/status/1997220807639290303","1641550532572778496",
"1997218365123997777","Sat Dec 06 08:15:39 +0000 2025","0","Apakah Dojako Clear and Skin Toner Sudah BPOM dan Halal? https://t.co/mPVvgqjr7K","1997218365123997777","","","in","","0","0","0","https://x.com/undefined/status/1997218365123997777","1641550532572778496",
"1997217018593137083","Sat Dec 06 08:10:18 +0000 2025","0","Apakah Drwskincare by Dr. Wahyu Triasmara Sunscreen for Oily and Acne Sudah BPOM dan Halal? https://t.co/qgEOlxk5Qc","1997217018593137083","","","in","","0","0","0","https://x.com/undefined/status/1997217018593137083","1641550532572778496",
"1997215804266631572","Sat Dec 06 08:05:29 +0000 2025","0","Sekarang momentumnya pas banget program Makan Bergizi Gratis bergulir UMKM makin kompetitif dan permintaan produk halal dari pasar global justru makin naik nggak cuma dari negara muslim tapi dari konsumen yang care sama mutu.","1997215806485418360","","halalindonesia_","in","","0","1","0","https://x.com/undefined/status/1997215806485418360","998827377370120193",
"1997215804266631572","Sat Dec 06 08:05:28 +0000 2025","1","Halal itu selain nambahin cuan juga nunjukkin kalau produk kita beneran berkualitas dan layak dipercaya Sestama BPJPH Muhammad Aqil Irham bilang sertifikasi halal itu tanda kalau sebuah produk bersih higienis aman dan dibuat dengan standar yang jelas. https://t.co/nRtmppoGJJ","1997215804266631572","https://pbs.twimg.com/ext_tw_video_thumb/1997215751636402176/pu/img/Fv2LuPCRNYzkoSCr.jpg","","in","","0","1","0","https://x.com/undefined/status/1997215804266631572","998827377370120193",
"1997215685605536200","Sat Dec 06 08:05:00 +0000 2025","0","Apakah Mandela Day Cream With Uv Filter Sudah BPOM dan Halal? https://t.co/E8DqtHEGjj","1997215685605536200","","","in","","0","0","0","https://x.com/undefined/status/1997215685605536200","1641550532572778496",
"1997214505244545328","Sat Dec 06 08:00:19 +0000 2025","0","Apakah Anzora Day Cream With SPF Sudah BPOM dan Halal? https://t.co/wWUGJm4573","1997214505244545328","","","in","","0","0","0","https://x.com/undefined/status/1997214505244545328","1641550532572778496",
"1997213284601417834","Sat Dec 06 07:55:28 +0000 2025","0","Apakah Somethinc Diamond Phyto Stem Cell Serum Sudah BPOM dan Halal? https://t.co/6a5usApaqT","1997213284601417834","","","in","","0","0","0","https://x.com/undefined/status/1997213284601417834","1641550532572778496",
"1997212006391468523","Sat Dec 06 07:50:23 +0000 2025","0","Apakah Myo Beauty Serum Sudah BPOM dan Halal? https://t.co/iFiujbWp9c","1997212006391468523","","","in","","0","0","0","https://x.com/undefined/status/1997212006391468523","1641550532572778496",
"1997210730215719277","Sat Dec 06 07:45:19 +0000 2025","0","Apakah Wardah Nature Daily Aloe Hydramild Essence Toner Sudah BPOM dan Halal? https://t.co/Wr20wyHt7a","1997210730215719277","","","in","","0","0","0","https://x.com/undefined/status/1997210730215719277","1641550532572778496",
"1997209505931952166","Sat Dec 06 07:40:27 +0000 2025","0","Apakah The Falsya Beauty Glasskin Glow Bar Soap Sudah BPOM dan Halal? https://t.co/hi8266WUxC","1997209505931952166","","","in","","0","0","0","https://x.com/undefined/status/1997209505931952166","1641550532572778496",
"1997208303944995134","Sat Dec 06 07:35:40 +0000 2025","0","Apakah MK Glow Bright and Glow All Day Cream Sudah BPOM dan Halal? https://t.co/TQyHzVU1eT","1997208303944995134","","","in","","0","0","0","https://x.com/undefined/status/1997208303944995134","1641550532572778496",
"1997207321454563377","Sat Dec 06 07:31:46 +0000 2025","0","Apakah Glam Shine Brightening &amp; Moisturizing Facial Wash Sudah BPOM dan Halal? https://t.co/R3ddGq0KMp","1997207321454563377","","","in","","0","0","0","https://x.com/undefined/status/1997207321454563377","1641550532572778496",
"1997205714620895614","Sat Dec 06 07:25:23 +0000 2025","0","Apakah Dermayu Intimate Spray Sudah BPOM dan Halal? https://t.co/9Q15Itdcyj","1997205714620895614","","","in","","0","0","0","https://x.com/undefined/status/1997205714620895614","1641550532572778496",
"1997204425237319958","Sat Dec 06 07:20:15 +0000 2025","0","Apakah Bodiz Skin Care Sudah BPOM dan Halal? https://t.co/ed98zga7LO","1997204425237319958","","","in","","0","0","0","https://x.com/undefined/status/1997204425237319958","1641550532572778496",
"1997202153161871601","Sat Dec 06 07:11:14 +0000 2025","0","Apakah Bening s by Dr. Oky Pratama Dipl. Aaam Facial Wash Brightening Sudah BPOM dan Halal? https://t.co/enYJoCp9vS","1997202153161871601","","","in","","0","0","0","https://x.com/undefined/status/1997202153161871601","1641550532572778496",
"1997200818765025313","Sat Dec 06 07:05:56 +0000 2025","0","Apakah Biotalk Coffee Scrub Soap Sudah BPOM dan Halal? https://t.co/ay4YivB15p","1997200818765025313","","","in","","0","0","0","https://x.com/undefined/status/1997200818765025313","1641550532572778496",
"1997199434766340536","Sat Dec 06 07:00:26 +0000 2025","0","Apakah Emina Bright Stuff Night Cream Sudah BPOM dan Halal? https://t.co/ddXgi39p3q","1997199434766340536","","","in","","0","0","0","https://x.com/undefined/status/1997199434766340536","1641550532572778496",
"1997197829778112809","Sat Dec 06 06:54:03 +0000 2025","0","Apakah Elvicto Brightening Serum Sudah BPOM dan Halal? https://t.co/0X1TRIuKY3","1997197829778112809","","","in","","0","0","0","https://x.com/undefined/status/1997197829778112809","1641550532572778496",
"1997155925287952536","Sat Dec 06 04:07:32 +0000 2025","0","Coba lihat produk ini! https://t.co/j1PENP797n","1997155925287952536","","","in","","0","0","0","https://x.com/undefined/status/1997155925287952536","1910639303774134275",
"1997136606919373102","Sat Dec 06 02:50:46 +0000 2025","6","hi guyss barter kuesioner yuk! kriteria : 1. 18 60 tahun 2. Beragama Islam 3. Domisili di Indonesia 4. Pernah membeli Produk Halal Personal Hygiene Care 5. Pernah membeli suatu produk secara online link https://t.co/kVs2CL51dm","1997136606919373102","","","in","","0","13","1","https://x.com/undefined/status/1997136606919373102","1338714496446042112",
"1997109437581168683","Sat Dec 06 01:02:49 +0000 2025","0","Coba lihat dan belanja produk ini! https://t.co/w4A5sWwnqT","1997109437581168683","","","in","","0","0","0","https://x.com/undefined/status/1997109437581168683","1355474010104991751",
"1997065360898773452","Fri Dec 05 23:28:38 +0000 2025","0","@halalindonesia_ Serifikat halal sangat diperlukan untuk dipersiapkan agar konsumen percaya bahwa produk yang kita jual memang halal.","1997085735657394192","","halalindonesia_","in","","0","0","0","https://x.com/undefined/status/1997085735657394192","1890391595629031424",
