"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1946137983855612226","Fri Jul 18 09:20:27 +0000 2025","1","Koordinasi Sertipikasi Tanah Wakaf di Kabupaten Kepulauan Meranti Kantor Pertanahan Kabupaten Kepulauan Meranti menggelar kegiatan koordinasi percepatan sertipikasi tanah wakaf bersama Majelis Ulama Indonesia (MUI) Selatpanjang Nahdlatul Ulama (NU) Muhammadiyah dan (Kemenag). https://t.co/TYLoHxEJCa","1946137983855612226","https://pbs.twimg.com/media/GwISJmabgAA-ggJ.jpg","","in","","0","1","0","https://x.com/undefined/status/1946137983855612226","1230387917123534848",
"1945763113430651130","Thu Jul 17 08:30:51 +0000 2025","0","Gayeng Kemenkum Jatim Gelar Silahturahmi dengan Majelis Ulama Indonesia Jawa Timur #KementerianHukum #LayananHukumMakinMudah https://t.co/4GPORgs5IO","1945763113430651130","https://pbs.twimg.com/media/GwC9PVTaUAAUGbh.jpg","","in","","0","1","0","https://x.com/undefined/status/1945763113430651130","4214856850",
"1945746220997030108","Thu Jul 17 07:23:43 +0000 2025","9","Hari ini dalam rangkaian peringatan Milad Emas ke-50 Majelis Ulama Indonesia kita bersama-sama hadir di tempat yang penuh makna ini untuk melakukan ziarah makam para pimpinan MUI yang telah wafat. Mereka adalah para mujahid dakwah penjaga umat dan pemandu bangsa dalam https://t.co/OUYXEYLorS","1945746220997030108","https://pbs.twimg.com/ext_tw_video_thumb/1945746143314329600/pu/img/BZqc-pGGQp_rnQ20.jpg","","in","","0","0","0","https://x.com/undefined/status/1945746220997030108","68304724",
"1945713534262010210","Thu Jul 17 05:13:50 +0000 2025","0","Video sound horeg yang menampilkan logo halal ini viral di medsos karena dinilai sebagai bentuk sindiran terhadap sejumlah ulama di Jatim juga Majelis Ulama Indonesia (MUI) Jawa Timur yang telah mengeluarkan fatwa haram atas sound horeg. https://t.co/KWaqQ6utOh","1945713534262010210","https://pbs.twimg.com/ext_tw_video_thumb/1945713301008121857/pu/img/u-ZzQ-xFnCv1ycBS.jpg","","in","","1","0","0","https://x.com/undefined/status/1945713534262010210","41730943",
"1945710533602423058","Thu Jul 17 05:01:55 +0000 2025","0","Majelis Ulama Indonesia (MUI) Jawa Timur resmi mengeluarkan fatwa haram untuk penggunaan sound horeg yang kerap dikeluhkan masyarakat karena mengganggu ketertiban umum. Dalam Fatwa MUI Jatim Nomor 1/2025 disebutkan bahwa penggunaan sound horeg haram. https://t.co/qVy80BpxoT","1945710533602423058","https://pbs.twimg.com/ext_tw_video_thumb/1945710463410466817/pu/img/fRnKV2eh8ZJjcefi.jpg","","in","","0","1","0","https://x.com/undefined/status/1945710533602423058","354168059",
"1945666093735190596","Thu Jul 17 02:05:20 +0000 2025","0","Dua kepala daerah di Malang Raya yakni Wali Kota Malang Wahyu Hidayat dan Bupati Malang M Sanusi hingga saat ini belum mengambil sikap tegas terhadap fatwa haram sound horeg yang dikeluarkan Majelis Ulama Indonesia (MUI) Jawa Timur #malang #horeg https://t.co/OGReFxRb2S","1945666093735190596","","","in","","0","0","0","https://x.com/undefined/status/1945666093735190596","1728987951345065984",
"1945664209062404336","Thu Jul 17 01:57:50 +0000 2025","0","Perkuat Kerukunan Umat Beragama Lewat Dialog dan Kolaborasi Forum diskusi dan komunikasi umat beragama di Banten perlu terus digiatkan untuk menjaga harmoni sosial. Hal ini disampaikan usai pertemuan dengan Majelis Ulama Indonesia (MUI) Provinsi Banten yang dipimpin KH A Bazari https://t.co/MSHXggKDGC","1945664209062404336","https://pbs.twimg.com/media/GwBjR-iXIAAF8w1.jpg","","in","","0","1","0","https://x.com/undefined/status/1945664209062404336","1218018635362402304",
"1945468226785472538","Wed Jul 16 12:59:04 +0000 2025","0","Gayeng Kemenkum Jatim Gelar Silahturahmi dengan MUI Jatim SURABAYA - Suasana gayeng dan penuh rasa kekeluargaan menyelimuti silahturahmi antar pimpinan di Kanwil Kemenkum dan Majelis Ulama Indonesia Provinsi Jawa Timur Rabu (16/7). Pertemuan tersebut menghasilkan kesamaan https://t.co/Q7vOKxq76N","1945468226785472538","https://pbs.twimg.com/media/Gv-xCHVaUAEe0Et.jpg","","in","","0","0","0","https://x.com/undefined/status/1945468226785472538","4214856850",
"1945467246522110020","Wed Jul 16 12:55:11 +0000 2025","0","Gayeng Kemenkum Jatim Gelar Silahturahmi dengan MUI Jatim SURABAYA - Suasana gayeng dan penuh rasa kekeluargaan menyelimuti silahturahmi antar pimpinan di Kanwil Kemenkum dan Majelis Ulama Indonesia Provinsi Jawa Timur Rabu (16/7). Pertemuan tersebut menghasilkan kesamaan https://t.co/0o9Of8KKc2","1945467246522110020","https://pbs.twimg.com/media/Gv-wJFlXAAACjWw.jpg","","in","","0","0","0","https://x.com/undefined/status/1945467246522110020","4214856850",
"1945426508044275771","Wed Jul 16 10:13:18 +0000 2025","0","Wakapolres menghadiri Pengajian Umum Kajian Kitab Kuning Majelis Ulama Indonesia (MUI) Kota Tangerang Selatan bertempat di Aula Islamic Center Kota Tangerang Selatan Rabu 16 Juli 2025 @DivHumas_Polri @Poldametrojaya_ #poldametrojaya #polrestangsel https://t.co/adLkySTCtL","1945426508044275771","https://pbs.twimg.com/media/Gv-LCdraQAAuwy9.jpg","","in","","0","0","0","https://x.com/undefined/status/1945426508044275771","1606206406398353408",
